,Unnamed: 0,LATITUDE,LONGITUDE,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Total Loss
5024,5024,10.625,73.625,,,,,,,,,,,,,,,,,,,,125.63071055366277
5025,5025,10.625,73.875,,,,,,,,,,,,,,,,,,,,130.5096072654316
5026,5026,10.625,74.125,,,,,,,,,,,,,,,,,,,,136.6284077632295
5027,5027,10.625,74.375,,,,,,,,,,,,,,,,,,,,136.36419598366922
5028,5028,10.625,74.625,,,,,,,,,,,,,,,,,,,,136.80052910387468
5029,5029,10.625,74.875,,,,,,,,,,,,,,,,,,,,136.05276494427787
5030,5030,10.625,75.125,,,,,,,,,,,,,,,,,,,,126.78618421032844
5031,5031,10.625,75.375,,,,,,,,,,,,,,,,,,,,127.34885908992071
5032,5032,10.625,75.625,,,,,,,,,,,,,,,,,,,,0.0
5033,5033,10.625,75.875,,,,,,,,,,,,,,,,,,,,0.0
5034,5034,10.625,80.125,,,,,,,,,,,,,,,,,,,,0.0
5035,5035,10.625,80.375,,,,,,,,,,,,,,,,,,,,0.0
5036,5036,10.625,80.625,,,,,,,,,,,,,,,,,,,,0.0
5037,5037,10.625,80.875,,,,,,,,,,,,,,,,,,,,0.0
5038,5038,10.625,81.125,,,,,,,,,,,,,,,,,,,,0.0
5039,5039,10.625,81.375,,,,,,,,,,,,,,,,,,,,0.0
5040,5040,10.625,81.625,,,,,,,,,,,,,,,,,,,,0.0
5041,5041,10.625,81.875,,,,,,,,,,,,,,,,,,,,0.0
5042,5042,10.625,82.125,,,,,,,,,,,,,,,,,,,,0.0
5043,5043,10.625,82.375,,,,,,,,,,,,,,,,,,,,0.0
5044,5044,10.625,82.625,,,,,,,,,,,,,,,,,,,,0.0
5045,5045,10.625,82.875,,,,,,,,,,,,,,,,,,,,0.0
5046,5046,10.625,83.125,,,,,,,,,,,,,,,,,,,,0.0
5047,5047,10.625,83.375,,,,,,,,,,,,,,,,,,,,122.30859173767386
5048,5048,10.625,83.625,,,,,,,,,,,,,,,,,,,,122.30844704681891
5049,5049,10.625,83.875,,,,,,,,,,,,,,,,,,,,124.16485751212038
5050,5050,10.625,84.125,,,,,,,,,,,,,,,,,,,,124.16483344791887
5051,5051,10.625,84.375,,,,,,,,,,,,,,,,,,,,122.4528578540918
5052,5052,10.625,84.625,,,,,,,,,,,,,,,,,,,,122.45298807742778
5053,5053,10.625,84.875,,,,,,,,,,,,,,,,,,,,119.30216891334291
5054,5054,10.625,85.125,,,,,,,,,,,,,,,,,,,,119.30239015680897
5055,5055,10.625,85.375,,,,,,,,,,,,,,,,,,,,0.0
5056,5056,10.625,85.625,,,,,,,,,,,,,,,,,,,,0.0
5057,5057,10.625,85.875,,,,,,,,,,,,,,,,,,,,0.0
5058,5058,10.625,86.125,,,,,,,,,,,,,,,,,,,,0.0
5059,5059,10.625,86.375,,,,,,,,,,,,,,,,,,,,0.0
5060,5060,10.625,86.625,,,,,,,,,,,,,,,,,,,,0.0
5061,5061,10.625,86.875,,,,,,,,,,,,,,,,,,,,0.0
5062,5062,10.625,87.125,,,,,,,,,,,,,,,,,,,,0.0
5063,5063,10.625,87.375,,,,,,,,,,,,,,,,,,,,0.0
5064,5064,10.625,87.625,,,,,,,,,,,,,,,,,,,,0.0
5065,5065,10.625,87.875,,,,,,,,,,,,,,,,,,,,0.0
5066,5066,10.625,88.125,,,,,,,,,,,,,,,,,,,,0.0
5067,5067,10.625,88.375,,,,,,,,,,,,,,,,,,,,0.0
5068,5068,10.625,88.625,,,,,,,,,,,,,,,,,,,,0.0
5069,5069,10.625,88.875,,,,,,,,,,,,,,,,,,,,0.0
5070,5070,10.625,89.125,,,,,,,,,,,,,,,,,,,,0.0
5071,5071,10.625,89.375,,,,,,,,,,,,,,,,,,,,0.0
5072,5072,10.625,89.625,,,,,,,,,,,,,,,,,,,,0.0
5073,5073,10.625,89.875,,,,,,,,,,,,,,,,,,,,0.0
5074,5074,10.875,60.125,,,,,,,,,,,,,,,,,,,,0.0
5075,5075,10.875,60.375,,,,,,,,,,,,,,,,,,,,0.0
5076,5076,10.875,60.625,,,,,,,,,,,,,,,,,,,,0.0
5077,5077,10.875,60.875,,,,,,,,,,,,,,,,,,,,123.75371665235859
5078,5078,10.875,61.125,,,,,,,,,,,,,,,,,,,,123.75384551775352
5079,5079,10.875,61.375,,,,,,,,,,,,,,,,,,,,123.75395759569764
5080,5080,10.875,61.625,,,,,,,,,,,,,,,,,,,,123.75403704883232
5081,5081,10.875,61.875,,,,,,,,,,,,,,,,,,,,0.0
5082,5082,10.875,62.125,,,,,,,,,,,,,,,,,,,,0.0
5083,5083,10.875,62.375,,,,,,,,,,,,,,,,,,,,0.0
5084,5084,10.875,62.625,,,,,,,,,,,,,,,,,,,,0.0
5085,5085,10.875,62.875,,,,,,,,,,,,,,,,,,,,0.0
5086,5086,10.875,63.125,,,,,,,,,,,,,,,,,,,,0.0
5087,5087,10.875,63.375,,,,,,,,,,,,,,,,,,,,0.0
5088,5088,10.875,63.625,,,,,,,,,,,,,,,,,,,,119.28344052354794
5089,5089,10.875,63.875,,,,,,,,,,,,,,,,,,,,122.57494081916563
5090,5090,10.875,64.125,,,,,,,,,,,,,,,,,,,,126.55529775515932
5091,5091,10.875,64.375,,,,,,,,,,,,,,,,,,,,132.50569392797877
5092,5092,10.875,64.625,,,,,,,,,,,,,,,,,,,,133.7035265088799
5093,5093,10.875,64.875,,,,,,,,,,,,,,,,,,,,135.1868511949105
5094,5094,10.875,65.125,,,,,,,,,,,,,,,,,,,,134.91029497754437
5095,5095,10.875,65.375,,,,,,,,,,,,,,,,,,,,132.47795024093497
5096,5096,10.875,65.625,,,,,,,,,,,,,,,,,,,,133.1692759975271
5097,5097,10.875,65.875,,,,,,,,,,,,,,,,,,,,130.10015968719497
5098,5098,10.875,66.125,,,,,,,,,,,,,,,,,,,,129.80259669947415
5099,5099,10.875,66.375,,,,,,,,,,,,,,,,,,,,129.80256559706334
5100,5100,10.875,66.625,,,,,,,,,,,,,,,,,,,,0.0
5101,5101,10.875,66.875,,,,,,,,,,,,,,,,,,,,0.0
5102,5102,10.875,67.125,,,,,,,,,,,,,,,,,,,,0.0
5103,5103,10.875,67.375,,,,,,,,,,,,,,,,,,,,129.85618157188475
5104,5104,10.875,67.625,,,,,,,,,,,,,,,,,,,,129.8563344635973
5105,5105,10.875,67.875,,,,,,,,,,,,,,,,,,,,129.85652210927552
5106,5106,10.875,68.125,,,,,,,,,,,,,,,,,,,,129.85674592709276
5107,5107,10.875,68.375,,,,,,,,,,,,,,,,,,,,0.0
5108,5108,10.875,68.625,,,,,,,,,,,,,,,,,,,,0.0
5109,5109,10.875,68.875,,,,,,,,,,,,,,,,,,,,0.0
5110,5110,10.875,69.125,,,,,,,,,,,,,,,,,,,,0.0
5111,5111,10.875,69.375,,,,,,,,,,,,,,,,,,,,119.29110808288087
5112,5112,10.875,69.625,,,,,,,,,,,,,,,,,,,,119.29187920462743
5113,5113,10.875,69.875,,,,,,,,,,,,,,,,,,,,119.29260362298794
5114,5114,10.875,70.125,,,,,,,,,,,,,,,,,,,,119.29319225912025
5115,5115,10.875,70.375,,,,,,,,,,,,,,,,,,,,0.0
5116,5116,10.875,70.625,,,,,,,,,,,,,,,,,,,,0.0
5117,5117,10.875,70.875,,,,,,,,,,,,,,,,,,,,124.0694826285876
5118,5118,10.875,71.125,,,,,,,,,,,,,,,,,,,,124.06819010729427
5119,5119,10.875,71.375,,,,,,,,,,,,,,,,,,,,129.12006868771212
5120,5120,10.875,71.625,,,,,,,,,,,,,,,,,,,,129.14213042022146
5121,5121,10.875,71.875,,,,,,,,,,,,,,,,,,,,127.60673928282765
5122,5122,10.875,72.125,,,,,,,,,,,,,,,,,,,,129.69858322506101
5123,5123,10.875,72.375,,,,,,,,,,,,,,,,,,,,127.16623469467666
5124,5124,10.875,72.625,,,,,,,,,,,,,,,,,,,,126.13708260378948
5125,5125,10.875,72.875,,,,,,,,,,,,,,,,,,,,125.09180408319553
5126,5126,10.875,73.125,,,,,,,,,,,,,,,,,,,,125.04315230412614
5127,5127,10.875,73.375,,,,,,,,,,,,,,,,,,,,123.34986318580565
5128,5128,10.875,73.625,,,,,,,,,,,,,,,,,,,,125.63929658642425
5129,5129,10.875,73.875,,,,,,,,,,,,,,,,,,,,129.86467796481264
5130,5130,10.875,74.125,,,,,,,,,,,,,,,,,,,,134.84410067115917
5131,5131,10.875,74.375,,,,,,,,,,,,,,,,,,,,134.5474336126269
5132,5132,10.875,74.625,,,,,,,,,,,,,,,,,,,,135.0525275011101
5133,5133,10.875,74.875,,,,,,,,,,,,,,,,,,,,134.04258550739416
5134,5134,10.875,75.125,,,,,,,,,,,,,,,,,,,,127.39611026254833
5135,5135,10.875,75.375,,,,,,,,,,,,,,,,,,,,126.39399825416417
5136,5136,10.875,75.625,,,,,,,,,,,,,,,,,,,,0.0
5137,5137,10.875,80.125,,,,,,,,,,,,,,,,,,,,0.0
5138,5138,10.875,80.375,,,,,,,,,,,,,,,,,,,,0.0
5139,5139,10.875,80.625,,,,,,,,,,,,,,,,,,,,0.0
5140,5140,10.875,80.875,,,,,,,,,,,,,,,,,,,,0.0
5141,5141,10.875,81.125,,,,,,,,,,,,,,,,,,,,0.0
5142,5142,10.875,81.375,,,,,,,,,,,,,,,,,,,,0.0
5143,5143,10.875,81.625,,,,,,,,,,,,,,,,,,,,0.0
5144,5144,10.875,81.875,,,,,,,,,,,,,,,,,,,,0.0
5145,5145,10.875,82.125,,,,,,,,,,,,,,,,,,,,0.0
5146,5146,10.875,82.375,,,,,,,,,,,,,,,,,,,,0.0
5147,5147,10.875,82.625,,,,,,,,,,,,,,,,,,,,0.0
5148,5148,10.875,82.875,,,,,,,,,,,,,,,,,,,,0.0
5149,5149,10.875,83.125,,,,,,,,,,,,,,,,,,,,0.0
5150,5150,10.875,83.375,,,,,,,,,,,,,,,,,,,,122.30846551162392
5151,5151,10.875,83.625,,,,,,,,,,,,,,,,,,,,122.30834484943217
5152,5152,10.875,83.875,,,,,,,,,,,,,,,,,,,,122.30825894327606
5153,5153,10.875,84.125,,,,,,,,,,,,,,,,,,,,122.30823359964123
5154,5154,10.875,84.375,,,,,,,,,,,,,,,,,,,,119.30172894400238
5155,5155,10.875,84.625,,,,,,,,,,,,,,,,,,,,119.30183381776882
5156,5156,10.875,84.875,,,,,,,,,,,,,,,,,,,,119.30201840569127
5157,5157,10.875,85.125,,,,,,,,,,,,,,,,,,,,119.30224633617891
5158,5158,10.875,85.375,,,,,,,,,,,,,,,,,,,,0.0
5159,5159,10.875,85.625,,,,,,,,,,,,,,,,,,,,0.0
5160,5160,10.875,85.875,,,,,,,,,,,,,,,,,,,,0.0
5161,5161,10.875,86.125,,,,,,,,,,,,,,,,,,,,0.0
5162,5162,10.875,86.375,,,,,,,,,,,,,,,,,,,,0.0
5163,5163,10.875,86.625,,,,,,,,,,,,,,,,,,,,0.0
5164,5164,10.875,86.875,,,,,,,,,,,,,,,,,,,,0.0
5165,5165,10.875,87.125,,,,,,,,,,,,,,,,,,,,0.0
5166,5166,10.875,87.375,,,,,,,,,,,,,,,,,,,,0.0
5167,5167,10.875,87.625,,,,,,,,,,,,,,,,,,,,0.0
5168,5168,10.875,87.875,,,,,,,,,,,,,,,,,,,,0.0
5169,5169,10.875,88.125,,,,,,,,,,,,,,,,,,,,0.0
5170,5170,10.875,88.375,,,,,,,,,,,,,,,,,,,,0.0
5171,5171,10.875,88.625,,,,,,,,,,,,,,,,,,,,0.0
5172,5172,10.875,88.875,,,,,,,,,,,,,,,,,,,,0.0
5173,5173,10.875,89.125,,,,,,,,,,,,,,,,,,,,0.0
5174,5174,10.875,89.375,,,,,,,,,,,,,,,,,,,,0.0
5175,5175,10.875,89.625,,,,,,,,,,,,,,,,,,,,0.0
5176,5176,10.875,89.875,,,,,,,,,,,,,,,,,,,,0.0
5177,5177,11.125,60.125,,,,,,,,,,,,,,,,,,,,0.0
5178,5178,11.125,60.375,,,,,,,,,,,,,,,,,,,,0.0
5179,5179,11.125,60.625,,,,,,,,,,,,,,,,,,,,0.0
5180,5180,11.125,60.875,,,,,,,,,,,,,,,,,,,,123.64850673346949
5181,5181,11.125,61.125,,,,,,,,,,,,,,,,,,,,123.64866397453538
5182,5182,11.125,61.375,,,,,,,,,,,,,,,,,,,,123.6487852350067
5183,5183,11.125,61.625,,,,,,,,,,,,,,,,,,,,123.64886127451852
5184,5184,11.125,61.875,,,,,,,,,,,,,,,,,,,,0.0
5185,5185,11.125,62.125,,,,,,,,,,,,,,,,,,,,0.0
5186,5186,11.125,62.375,,,,,,,,,,,,,,,,,,,,0.0
5187,5187,11.125,62.625,,,,,,,,,,,,,,,,,,,,0.0
5188,5188,11.125,62.875,,,,,,,,,,,,,,,,,,,,0.0
5189,5189,11.125,63.125,,,,,,,,,,,,,,,,,,,,126.38610937278716
5190,5190,11.125,63.375,,,,,,,,,,,,,,,,,,,,126.38648205385613
5191,5191,11.125,63.625,,,,,,,,,,,,,,,,,,,,127.15984501518241
5192,5192,11.125,63.875,,,,,,,,,,,,,,,,,,,,127.85705875933147
5193,5193,11.125,64.125,,,,,,,,,,,,,,,,,,,,130.1475401777965
5194,5194,11.125,64.375,,,,,,,,,,,,,,,,,,,,132.64173943242963
5195,5195,11.125,64.625,,,,,,,,,,,,,,,,,,,,135.20061078204503
5196,5196,11.125,64.875,,,,,,,,,,,,,,,,,,,,136.30123960247352
5197,5197,11.125,65.125,,,,,,,,,,,,,,,,,,,,135.41014900723968
5198,5198,11.125,65.375,,,,,,,,,,,,,,,,,,,,134.26962341579892
5199,5199,11.125,65.625,,,,,,,,,,,,,,,,,,,,133.1450823696101
5200,5200,11.125,65.875,,,,,,,,,,,,,,,,,,,,130.07541959492394
5201,5201,11.125,66.125,,,,,,,,,,,,,,,,,,,,129.77615737721453
5202,5202,11.125,66.375,,,,,,,,,,,,,,,,,,,,129.77613004492812
5203,5203,11.125,66.625,,,,,,,,,,,,,,,,,,,,0.0
5204,5204,11.125,66.875,,,,,,,,,,,,,,,,,,,,0.0
5205,5205,11.125,67.125,,,,,,,,,,,,,,,,,,,,0.0
5206,5206,11.125,67.375,,,,,,,,,,,,,,,,,,,,128.1718257725209
5207,5207,11.125,67.625,,,,,,,,,,,,,,,,,,,,128.1719151001331
5208,5208,11.125,67.875,,,,,,,,,,,,,,,,,,,,128.17202662887985
5209,5209,11.125,68.125,,,,,,,,,,,,,,,,,,,,128.17215120467023
5210,5210,11.125,68.375,,,,,,,,,,,,,,,,,,,,0.0
5211,5211,11.125,68.625,,,,,,,,,,,,,,,,,,,,0.0
5212,5212,11.125,68.875,,,,,,,,,,,,,,,,,,,,0.0
5213,5213,11.125,69.125,,,,,,,,,,,,,,,,,,,,0.0
5214,5214,11.125,69.375,,,,,,,,,,,,,,,,,,,,119.29040230602816
5215,5215,11.125,69.625,,,,,,,,,,,,,,,,,,,,119.29129895143895
5216,5216,11.125,69.875,,,,,,,,,,,,,,,,,,,,119.29212508690821
5217,5217,11.125,70.125,,,,,,,,,,,,,,,,,,,,119.29283702863782
5218,5218,11.125,70.375,,,,,,,,,,,,,,,,,,,,0.0
5219,5219,11.125,70.625,,,,,,,,,,,,,,,,,,,,0.0
5220,5220,11.125,70.875,,,,,,,,,,,,,,,,,,,,123.9712201450839
5221,5221,11.125,71.125,,,,,,,,,,,,,,,,,,,,123.97652498809745
5222,5222,11.125,71.375,,,,,,,,,,,,,,,,,,,,123.97661191028135
5223,5223,11.125,71.625,,,,,,,,,,,,,,,,,,,,124.08110440310118
5224,5224,11.125,71.875,,,,,,,,,,,,,,,,,,,,0.0
5225,5225,11.125,72.125,,,,,,,,,,,,,,,,,,,,120.3543467420055
5226,5226,11.125,72.375,,,,,,,,,,,,,,,,,,,,129.39581113048817
5227,5227,11.125,72.625,,,,,,,,,,,,,,,,,,,,131.47922403029122
5228,5228,11.125,72.875,,,,,,,,,,,,,,,,,,,,129.38721599800715
5229,5229,11.125,73.125,,,,,,,,,,,,,,,,,,,,131.83290982033554
5230,5230,11.125,73.375,,,,,,,,,,,,,,,,,,,,129.62489165306366
5231,5231,11.125,73.625,,,,,,,,,,,,,,,,,,,,131.24093815079138
5232,5232,11.125,73.875,,,,,,,,,,,,,,,,,,,,131.50703052875602
5233,5233,11.125,74.125,,,,,,,,,,,,,,,,,,,,131.6944876472367
5234,5234,11.125,74.375,,,,,,,,,,,,,,,,,,,,132.76496317668057
5235,5235,11.125,74.625,,,,,,,,,,,,,,,,,,,,132.28888134295704
5236,5236,11.125,74.875,,,,,,,,,,,,,,,,,,,,132.7927242335326
5237,5237,11.125,75.125,,,,,,,,,,,,,,,,,,,,130.3151072010532
5238,5238,11.125,75.375,,,,,,,,,,,,,,,,,,,,124.29308346770554
5239,5239,11.125,75.625,,,,,,,,,,,,,,,,,,,,0.0
5240,5240,11.125,80.125,,,,,,,,,,,,,,,,,,,,0.0
5241,5241,11.125,80.375,,,,,,,,,,,,,,,,,,,,0.0
5242,5242,11.125,80.625,,,,,,,,,,,,,,,,,,,,0.0
5243,5243,11.125,80.875,,,,,,,,,,,,,,,,,,,,0.0
5244,5244,11.125,81.125,,,,,,,,,,,,,,,,,,,,0.0
5245,5245,11.125,81.375,,,,,,,,,,,,,,,,,,,,0.0
5246,5246,11.125,81.625,,,,,,,,,,,,,,,,,,,,0.0
5247,5247,11.125,81.875,,,,,,,,,,,,,,,,,,,,0.0
5248,5248,11.125,82.125,,,,,,,,,,,,,,,,,,,,0.0
5249,5249,11.125,82.375,,,,,,,,,,,,,,,,,,,,0.0
5250,5250,11.125,82.625,,,,,,,,,,,,,,,,,,,,0.0
5251,5251,11.125,82.875,,,,,,,,,,,,,,,,,,,,0.0
5252,5252,11.125,83.125,,,,,,,,,,,,,,,,,,,,0.0
5253,5253,11.125,83.375,,,,,,,,,,,,,,,,,,,,122.30842672563335
5254,5254,11.125,83.625,,,,,,,,,,,,,,,,,,,,122.30832288081727
5255,5255,11.125,83.875,,,,,,,,,,,,,,,,,,,,122.30826321373459
5256,5256,11.125,84.125,,,,,,,,,,,,,,,,,,,,122.30822912771879
5257,5257,11.125,84.375,,,,,,,,,,,,,,,,,,,,119.30168355520784
5258,5258,11.125,84.625,,,,,,,,,,,,,,,,,,,,119.30176998374745
5259,5259,11.125,84.875,,,,,,,,,,,,,,,,,,,,119.30192509006721
5260,5260,11.125,85.125,,,,,,,,,,,,,,,,,,,,119.30213500900871
5261,5261,11.125,85.375,,,,,,,,,,,,,,,,,,,,0.0
5262,5262,11.125,85.625,,,,,,,,,,,,,,,,,,,,0.0
5263,5263,11.125,85.875,,,,,,,,,,,,,,,,,,,,0.0
5264,5264,11.125,86.125,,,,,,,,,,,,,,,,,,,,0.0
5265,5265,11.125,86.375,,,,,,,,,,,,,,,,,,,,0.0
5266,5266,11.125,86.625,,,,,,,,,,,,,,,,,,,,0.0
5267,5267,11.125,86.875,,,,,,,,,,,,,,,,,,,,0.0
5268,5268,11.125,87.125,,,,,,,,,,,,,,,,,,,,0.0
5269,5269,11.125,87.375,,,,,,,,,,,,,,,,,,,,0.0
5270,5270,11.125,87.625,,,,,,,,,,,,,,,,,,,,0.0
5271,5271,11.125,87.875,,,,,,,,,,,,,,,,,,,,0.0
5272,5272,11.125,88.125,,,,,,,,,,,,,,,,,,,,0.0
5273,5273,11.125,88.375,,,,,,,,,,,,,,,,,,,,0.0
5274,5274,11.125,88.625,,,,,,,,,,,,,,,,,,,,0.0
5275,5275,11.125,88.875,,,,,,,,,,,,,,,,,,,,0.0
5276,5276,11.125,89.125,,,,,,,,,,,,,,,,,,,,0.0
5277,5277,11.125,89.375,,,,,,,,,,,,,,,,,,,,0.0
5278,5278,11.125,89.625,,,,,,,,,,,,,,,,,,,,0.0
5279,5279,11.125,89.875,,,,,,,,,,,,,,,,,,,,0.0
5280,5280,11.375,60.125,,,,,,,,,,,,,,,,,,,,0.0
5281,5281,11.375,60.375,,,,,,,,,,,,,,,,,,,,0.0
5282,5282,11.375,60.625,,,,,,,,,,,,,,,,,,,,0.0
5283,5283,11.375,60.875,,,,,,,,,,,,,,,,,,,,123.648126712259
5284,5284,11.375,61.125,,,,,,,,,,,,,,,,,,,,124.84653111599789
5285,5285,11.375,61.375,,,,,,,,,,,,,,,,,,,,125.84690636338101
5286,5286,11.375,61.625,,,,,,,,,,,,,,,,,,,,126.71221002921723
5287,5287,11.375,61.875,,,,,,,,,,,,,,,,,,,,124.76517452665375
5288,5288,11.375,62.125,,,,,,,,,,,,,,,,,,,,125.44348187156793
5289,5289,11.375,62.375,,,,,,,,,,,,,,,,,,,,127.77153792468158
5290,5290,11.375,62.625,,,,,,,,,,,,,,,,,,,,128.34619669818383
5291,5291,11.375,62.875,,,,,,,,,,,,,,,,,,,,132.98473509437656
5292,5292,11.375,63.125,,,,,,,,,,,,,,,,,,,,133.61564930100147
5293,5293,11.375,63.375,,,,,,,,,,,,,,,,,,,,132.9484254282693
5294,5294,11.375,63.625,,,,,,,,,,,,,,,,,,,,132.93629152857636
5295,5295,11.375,63.875,,,,,,,,,,,,,,,,,,,,128.38547629142784
5296,5296,11.375,64.125,,,,,,,,,,,,,,,,,,,,129.61703338961604
5297,5297,11.375,64.375,,,,,,,,,,,,,,,,,,,,130.33251084971272
5298,5298,11.375,64.625,,,,,,,,,,,,,,,,,,,,133.76277768314495
5299,5299,11.375,64.875,,,,,,,,,,,,,,,,,,,,133.59476636926868
5300,5300,11.375,65.125,,,,,,,,,,,,,,,,,,,,132.29069432973571
5301,5301,11.375,65.375,,,,,,,,,,,,,,,,,,,,131.84906141798504
5302,5302,11.375,65.625,,,,,,,,,,,,,,,,,,,,130.0268091695353
5303,5303,11.375,65.875,,,,,,,,,,,,,,,,,,,,130.02684991770116
5304,5304,11.375,66.125,,,,,,,,,,,,,,,,,,,,129.72416021102032
5305,5305,11.375,66.375,,,,,,,,,,,,,,,,,,,,129.72415689050905
5306,5306,11.375,66.625,,,,,,,,,,,,,,,,,,,,0.0
5307,5307,11.375,66.875,,,,,,,,,,,,,,,,,,,,0.0
5308,5308,11.375,67.125,,,,,,,,,,,,,,,,,,,,0.0
5309,5309,11.375,67.375,,,,,,,,,,,,,,,,,,,,0.0
5310,5310,11.375,67.625,,,,,,,,,,,,,,,,,,,,0.0
5311,5311,11.375,67.875,,,,,,,,,,,,,,,,,,,,0.0
5312,5312,11.375,68.125,,,,,,,,,,,,,,,,,,,,0.0
5313,5313,11.375,68.375,,,,,,,,,,,,,,,,,,,,0.0
5314,5314,11.375,68.625,,,,,,,,,,,,,,,,,,,,0.0
5315,5315,11.375,68.875,,,,,,,,,,,,,,,,,,,,0.0
5316,5316,11.375,69.125,,,,,,,,,,,,,,,,,,,,124.59734707809216
5317,5317,11.375,69.375,,,,,,,,,,,,,,,,,,,,125.71908202238157
5318,5318,11.375,69.625,,,,,,,,,,,,,,,,,,,,125.7197206406411
5319,5319,11.375,69.875,,,,,,,,,,,,,,,,,,,,125.72037739211444
5320,5320,11.375,70.125,,,,,,,,,,,,,,,,,,,,119.292456246646
5321,5321,11.375,70.375,,,,,,,,,,,,,,,,,,,,0.0
5322,5322,11.375,70.625,,,,,,,,,,,,,,,,,,,,0.0
5323,5323,11.375,70.875,,,,,,,,,,,,,,,,,,,,123.97262063124096
5324,5324,11.375,71.125,,,,,,,,,,,,,,,,,,,,123.97169279584082
5325,5325,11.375,71.375,,,,,,,,,,,,,,,,,,,,123.97812882120134
5326,5326,11.375,71.625,,,,,,,,,,,,,,,,,,,,127.60676584422896
5327,5327,11.375,71.875,,,,,,,,,,,,,,,,,,,,125.15879255863852
5328,5328,11.375,72.125,,,,,,,,,,,,,,,,,,,,128.34512850236413
5329,5329,11.375,72.375,,,,,,,,,,,,,,,,,,,,129.74426786271178
5330,5330,11.375,72.625,,,,,,,,,,,,,,,,,,,,128.09878234337933
5331,5331,11.375,72.875,,,,,,,,,,,,,,,,,,,,127.907998767877
5332,5332,11.375,73.125,,,,,,,,,,,,,,,,,,,,131.07299798271237
5333,5333,11.375,73.375,,,,,,,,,,,,,,,,,,,,129.58409854956636
5334,5334,11.375,73.625,,,,,,,,,,,,,,,,,,,,131.19636698730875
5335,5335,11.375,73.875,,,,,,,,,,,,,,,,,,,,131.20805462730684
5336,5336,11.375,74.125,,,,,,,,,,,,,,,,,,,,128.4327673801222
5337,5337,11.375,74.375,,,,,,,,,,,,,,,,,,,,131.96368417336
5338,5338,11.375,74.625,,,,,,,,,,,,,,,,,,,,129.00192570749275
5339,5339,11.375,74.875,,,,,,,,,,,,,,,,,,,,129.8855327237945
5340,5340,11.375,75.125,,,,,,,,,,,,,,,,,,,,129.48315728834385
5341,5341,11.375,75.375,,,,,,,,,,,,,,,,,,,,0.0
5342,5342,11.375,75.625,,,,,,,,,,,,,,,,,,,,0.0
5343,5343,11.375,80.125,,,,,,,,,,,,,,,,,,,,0.0
5344,5344,11.375,80.375,,,,,,,,,,,,,,,,,,,,0.0
5345,5345,11.375,80.625,,,,,,,,,,,,,,,,,,,,0.0
5346,5346,11.375,80.875,,,,,,,,,,,,,,,,,,,,122.16110577160862
5347,5347,11.375,81.125,,,,,,,,,,,,,,,,,,,,122.16152086680705
5348,5348,11.375,81.375,,,,,,,,,,,,,,,,,,,,122.16185564843852
5349,5349,11.375,81.625,,,,,,,,,,,,,,,,,,,,122.1622817860662
5350,5350,11.375,81.875,,,,,,,,,,,,,,,,,,,,0.0
5351,5351,11.375,82.125,,,,,,,,,,,,,,,,,,,,0.0
5352,5352,11.375,82.375,,,,,,,,,,,,,,,,,,,,0.0
5353,5353,11.375,82.625,,,,,,,,,,,,,,,,,,,,0.0
5354,5354,11.375,82.875,,,,,,,,,,,,,,,,,,,,0.0
5355,5355,11.375,83.125,,,,,,,,,,,,,,,,,,,,0.0
5356,5356,11.375,83.375,,,,,,,,,,,,,,,,,,,,122.3083021605389
5357,5357,11.375,83.625,,,,,,,,,,,,,,,,,,,,122.30822470404995
5358,5358,11.375,83.875,,,,,,,,,,,,,,,,,,,,122.3081692975331
5359,5359,11.375,84.125,,,,,,,,,,,,,,,,,,,,122.30813191554464
5360,5360,11.375,84.375,,,,,,,,,,,,,,,,,,,,0.0
5361,5361,11.375,84.625,,,,,,,,,,,,,,,,,,,,0.0
5362,5362,11.375,84.875,,,,,,,,,,,,,,,,,,,,0.0
5363,5363,11.375,85.125,,,,,,,,,,,,,,,,,,,,0.0
5364,5364,11.375,85.375,,,,,,,,,,,,,,,,,,,,0.0
5365,5365,11.375,85.625,,,,,,,,,,,,,,,,,,,,0.0
5366,5366,11.375,85.875,,,,,,,,,,,,,,,,,,,,0.0
5367,5367,11.375,86.125,,,,,,,,,,,,,,,,,,,,0.0
5368,5368,11.375,86.375,,,,,,,,,,,,,,,,,,,,0.0
5369,5369,11.375,86.625,,,,,,,,,,,,,,,,,,,,0.0
5370,5370,11.375,86.875,,,,,,,,,,,,,,,,,,,,0.0
5371,5371,11.375,87.125,,,,,,,,,,,,,,,,,,,,0.0
5372,5372,11.375,87.375,,,,,,,,,,,,,,,,,,,,0.0
5373,5373,11.375,87.625,,,,,,,,,,,,,,,,,,,,0.0
5374,5374,11.375,87.875,,,,,,,,,,,,,,,,,,,,0.0
5375,5375,11.375,88.125,,,,,,,,,,,,,,,,,,,,0.0
5376,5376,11.375,88.375,,,,,,,,,,,,,,,,,,,,0.0
5377,5377,11.375,88.625,,,,,,,,,,,,,,,,,,,,0.0
